eia_plant_id,plant_name,generator_id,county,latitude,longitude,nameplate_mw,technology,status,operating_year,ba_code
67550.0,State Route 5,SR5,Oneida,43.070724,-75.4944,4.4,Solar Photovoltaic,OP,2023,NYIS
67571.0,NY Newark St Rt 31 - Environomics S1,20880,Ontario,43.03497,-77.148381,5.0,Solar Photovoltaic,OP,2024,NYIS
67574.0,Sunnyside 2 Solar,SS2,Schenectady,42.836275,-73.943953,5.0,Solar Photovoltaic,OP,2023,NYIS
67582.0,Collins (NY) (CSG),COLLI,Oneida,43.27,-75.19,5.0,Solar Photovoltaic,OP,2024,NYIS
67585.0,Ny Frankfort Bleecker St - Frankfort -NG,21015,Herkimer,43.088444,-75.176988,4.0,Solar Photovoltaic,OP,2024,NYIS
67586.0,NY Newark ST RT 31 - Environomics S2,20654,Ontario,43.033056,-77.146389,4.0,Solar Photovoltaic,OP,2024,NYIS
67592.0,NSF Aurelius Site 1 LLC,PV1,Cayuga,42.92211,-76.60788,5.0,Solar Photovoltaic,OP,2024,NYIS
67593.0,"NSF Aurelius Site 2, LLC",PV1,Cayuga,42.92269,-76.60255,5.0,Solar Photovoltaic,OP,2024,NYIS
67594.0,NSF Aurelius Site 3 LLC,PV1,Cayuga,42.91942,-76.60775,5.0,Solar Photovoltaic,OP,2024,NYIS
67595.0,NSF Aurelius Site 4 LLC,PV1,Cayuga,42.91947,-76.60423,4.9,Solar Photovoltaic,OP,2024,NYIS
67599.0,NY ALTONA MAYOTT - Environomics P1,20641,Clinton,44.878445,-73.583492,5.0,Solar Photovoltaic,OP,2024,NYIS
67600.0,NY ALTONA MAYOTT - Environomics P2,20641,Clinton,44.878445,-73.583492,5.0,Solar Photovoltaic,OP,2024,NYIS
67604.0,NSF Torrey Site 3,TRY03,Yates,42.659,-76.927,5.0,Solar Photovoltaic,OP,2023,NYIS
67605.0,NSF Torrey Site 2,TRY02,Yates,42.659,-76.931,5.0,Solar Photovoltaic,OP,2023,NYIS
67606.0,NSF Torrey Site 1,TRY01,Yates,42.659,-76.935,4.6,Solar Photovoltaic,OP,2023,NYIS
67611.0,Glen Mary 1,10993,Tioga,42.108829,-76.297208,4.9,Solar Photovoltaic,OP,2021,NYIS
67612.0,Glen Mary 2,10994,Tioga,42.106054,-76.290717,2.2,Solar Photovoltaic,OP,2021,NYIS
67613.0,Barone,11034,Sullivan,41.596415,-74.45664,3.0,Solar Photovoltaic,OP,2024,NYIS
67615.0,"Krumkill Road Solar North, LLC",11086,Albany,42.66627,-73.856466,5.0,Solar Photovoltaic,OP,2024,NYIS
67616.0,"Krumkill Road Solar South, LLC",11087,Albany,42.66627,-73.856466,3.8,Solar Photovoltaic,OP,2024,NYIS
67617.0,Spencer (NY),11017,Tioga,42.233962,-76.369628,4.9,Solar Photovoltaic,OP,2024,NYIS
67618.0,Eddy,11054,Wayne,43.203233,-77.206878,2.3,Solar Photovoltaic,OP,2023,NYIS
67619.0,Janiak,10898,Orange,41.409555,-74.587813,2.0,Solar Photovoltaic,OP,2023,NYIS
67620.0,Ridgeway 1,11018,Monroe,43.189133,-77.742717,5.0,Solar Photovoltaic,OP,2023,NYIS
67621.0,Rivard 2,11012,Chautauqua,42.50275,-79.281723,4.6,Solar Photovoltaic,OP,2023,NYIS
67631.0,County Route 11B,10983,Clinton,44.939563,-73.67152,4.9,Solar Photovoltaic,OP,2024,NYIS
67632.0,Acer,ACER,St Lawrence,44.756501,-75.1604,4.3,Solar Photovoltaic,OP,2024,NYIS
67634.0,Buck Run,BUCKR,Monroe,43.282648,-77.965811,5.0,Solar Photovoltaic,OP,2024,NYIS
67638.0,Grass River,GRASS,St Lawrence,44.623428,-75.203352,4.1,Solar Photovoltaic,OP,2024,NYIS
67640.0,Meltwater,MELTW,Onondaga,43.068278,-75.947436,5.0,Solar Photovoltaic,OP,2024,NYIS
67641.0,Niagara (NY),NIAGA,Niagara,43.295921,-78.825867,4.2,Solar Photovoltaic,OP,2024,NYIS
67745.0,White Plains RFP Shapham Place,4075,Westchester,41.021546,-73.758915,1.2,Solar Photovoltaic,OP,2022,NYIS
67908.0,Richmond (NY),RICH1,Ontario,42.792865,-77.526792,5.0,Solar Photovoltaic,OP,2023,NYIS
67911.0,Catskill Solar,CATSK,Columbia,42.27,-73.748,5.0,Solar Photovoltaic,OP,2023,NYIS
67912.0,Claverack Creek Solar,CLAVE,Columbia,42.271,-73.75,5.0,Solar Photovoltaic,OP,2024,NYIS
67932.0,Bodhi Solar,BODHI,Monroe,43.012,-77.874,5.0,Solar Photovoltaic,OP,2024,NYIS
68020.0,Independence East,IE,Allegany,42.073301,-77.79781,5.0,Solar Photovoltaic,OP,2024,NYIS
68067.0,Niagara Solar Project,NIAGA,Niagara,43.208,-78.904,5.0,Solar Photovoltaic,OP,2024,NYIS
68091.0,Independence Road (CSG),IR,Allegany,42.089058,-77.822683,5.0,Solar Photovoltaic,OP,2024,NYIS
68092.0,Ruhlmann A (CSG),RA,Niagara,43.151901,-78.702465,5.0,Solar Photovoltaic,OP,2024,NYIS
68115.0,Ticon Solar,TICON,Essex,43.868,-73.44,5.0,Solar Photovoltaic,OP,2024,NYIS
68152.0,Rush Solar,RUSH1,Monroe,42.947,-77.698,5.0,Solar Photovoltaic,OP,2024,NYIS
68154.0,Guilderland Solar,GDRLD,Albany,42.716554,-74.022635,5.0,Solar Photovoltaic,OP,2023,NYIS
68158.0,Enfield Solar Site 2,ENFI2,Tompkins,42.445,-76.608,5.0,Solar Photovoltaic,OP,2024,NYIS
68159.0,Enfield Solar Site 3,ENFI3,Tompkins,42.446,-76.603,5.0,Solar Photovoltaic,OP,2024,NYIS
68160.0,Enfield Solar Site 1,ENFI1,Tompkins,42.448,-76.609,5.0,Solar Photovoltaic,OP,2024,NYIS
68162.0,Coventry Solar Site 2,COVE2,Broome,42.315,-75.671,5.0,Solar Photovoltaic,OP,2024,NYIS
68163.0,Coventry Solar Site 3,COVE3,Broome,42.18,-75.402,5.0,Solar Photovoltaic,OP,2024,NYIS
68206.0,CAMILLUS B (CSG),CAM B,Onondaga,43.07487,-76.31272,5.0,Solar Photovoltaic,OP,2024,NYIS
68207.0,CAMILLUS A (CSG),CAM A,Onondaga,43.073458,-76.314106,5.0,Solar Photovoltaic,OP,2024,NYIS
68274.0,Morris Ridge Solar,MOR01,Livingston,42.663093,-77.890835,177.0,Solar Photovoltaic,OP,2024,NYIS
68387.0,Warrior Solar Partners,WASP1,Herkimer,43.072972,-75.126889,5.0,Solar Photovoltaic,OP,2023,NYIS
68399.0,TJA-NY- Dix Solar Farm LLC,DIXNY,Schuyler,42.3085,-76.891,3.9,Solar Photovoltaic,OP,2024,NYIS
68400.0,"TJA-NY-Chestnut Ridge Rd Moravia, LLC",CHEST,Cayuga,42.72657,-76.39461,3.6,Solar Photovoltaic,OP,2024,NYIS
68401.0,"TJA-NY-1454 CR 15 Oswegatchie, LLC",OSWEG,St Lawrence,44.60128,-75.35402,4.9,Solar Photovoltaic,OP,2024,NYIS
68402.0,"TJA-NY-Cohocton Solar Farm, LLC",COHOC,Steuben,42.545103,-77.456851,5.0,Solar Photovoltaic,OP,2024,NYIS
68403.0,TJA-NY-Canton Solar Farm LLC,CANTO,St Lawrence,44.601551,-75.131559,4.9,Solar Photovoltaic,OP,2024,NYIS
68404.0,"TJA-NY-Barrett Rd New Woodstock, LLC",BARNY,Madison,42.830348,-75.827099,4.7,Solar Photovoltaic,OP,2024,NYIS
68405.0,Caledonia CSG LLC,CALED,Livingston,42.9763,-77.8724,5.0,Solar Photovoltaic,OP,2024,NYIS
68407.0,Martinsburg CSG LLC,MARTI,Lewis,43.7279,-75.4697,2.2,Solar Photovoltaic,OP,2024,NYIS
68419.0,Richland North,RN,Oswego,43.52434,-76.158503,5.0,Solar Photovoltaic,OP,2024,NYIS
68420.0,Richland South,RS,Oswego,43.520882,-76.157182,5.0,Solar Photovoltaic,OP,2024,NYIS
68421.0,Ellisburg,EB,Jefferson,43.798261,-76.082539,5.0,Solar Photovoltaic,OP,2024,NYIS
68628.0,Eden Dowmont Road,EDDOW,Washington,43.270625,-73.524084,5.0,Solar Photovoltaic,OP,2024,NYIS
68629.0,Eden Hidden Meadows,EHMEA,Washington,43.282021,-73.522672,5.0,Solar Photovoltaic,OP,2024,NYIS
68631.0,CES Heuvelton,HEUVE,St Lawrence,44.620618,-75.444907,5.0,Solar Photovoltaic,OP,2024,NYIS
68636.0,GSPP 409 Ferris Road,FERR,St. Lawrence,44.734853,-74.64869,5.0,Solar Photovoltaic,OP,2024,ISNE
68637.0,GSPP 641 Ferris Road East,FERRE,St. Lawrence,44.755047,-74.650548,4.0,Solar Photovoltaic,OP,2024,ISNE
68638.0,GSPP 641 Ferris Road West,FERRW,St. Lawrence,44.751923,-74.65717,2.5,Solar Photovoltaic,OP,2024,ISNE
68641.0,Randall Road Solar I,RAND1,Saratoga,42.975944,-73.927233,3.4,Solar Photovoltaic,OP,2024,ISNE
68642.0,Randall Road Solar II,RAND2,Saratoga,42.975947,-73.927191,2.3,Solar Photovoltaic,OP,2024,ISNE
68643.0,Swaggertown Solar I,SWAG1,Schenectady,42.895595,-73.958461,2.8,Solar Photovoltaic,OP,2024,ISNE
68645.0,Belair,121,Rensselaer,42.75382,-73.64631,4.0,Solar Photovoltaic,OP,2024,NYIS
68646.0,Kilmer,171,Niagara,43.19049,-78.88973,5.0,Solar Photovoltaic,OP,2024,NYIS
68647.0,Manlius East,116,Onondaga,43.01548,-75.96947,5.0,Solar Photovoltaic,OP,2024,NYIS
68648.0,Manlius North,115,Onondaga,43.01061,-75.96538,1.4,Solar Photovoltaic,OP,2024,NYIS
68649.0,Manlius West,117,Onondaga,43.0112,-75.96874,5.0,Solar Photovoltaic,OP,2024,NYIS
68650.0,Mantisi,166,Monroe,43.19415,-77.98454,5.0,Solar Photovoltaic,OP,2024,NYIS
68653.0,Quaker,122,Warren,43.32288,-73.61235,5.0,Solar Photovoltaic,OP,2024,NYIS
68654.0,Rak 1,169,Chautauqua,42.44156,-79.29234,5.0,Solar Photovoltaic,OP,2023,NYIS
68659.0,Wheatfield,100,Niagara,43.12266,-78.85095,4.0,Solar Photovoltaic,OP,2023,NYIS
68660.0,Wolf,165,Monroe,43.19827,-77.98811,3.6,Solar Photovoltaic,OP,2024,NYIS
68664.0,Swaggertown Solar II,SWAG2,Schenectady,42.895595,-73.958461,5.0,Solar Photovoltaic,OP,2024,ISNE
68675.0,Maple North 1,4611,Fulton,42.986,-74.183,4.1,Solar Photovoltaic,OP,2024,NYIS
68676.0,Maple North 2,46112,Fulton,42.986,-74.183,3.6,Solar Photovoltaic,OP,2024,NYIS
68677.0,Maple West,4672,Fulton,42.984025,-74.200832,5.0,Solar Photovoltaic,OP,2024,NYIS
68704.0,Manilus,MAN1,Onondaga,43.045646,-76.024893,4.5,Solar Photovoltaic,OP,2023,NYIS
68746.0,North Troy,10648,Rensselaer,42.775263,-73.653295,4.0,Solar Photovoltaic,OP,2024,NYIS
68764.0,Rak 2,170,Chautauqua,42.4367,-79.29715,3.5,Solar Photovoltaic,OP,2023,NYIS
68804.0,Rivard 1,11011,Chautauqua,42.50275,-79.281723,4.6,Solar Photovoltaic,OP,2023,NYIS
68806.0,Ridgeway 2,11027,Monroe,43.189134,-77.742717,2.5,Solar Photovoltaic,OP,2023,NYIS
68807.0,Catskill,11021,Broome,42.337823,-75.903449,3.8,Solar Photovoltaic,OP,2023,NYIS
68946.0,Pivot Solar NY 1,PNY1,Essex,43.861617,-73.445896,5.0,Solar Photovoltaic,OP,2024,NYIS
68947.0,Pivot Solar NY 3,PNY3,Cattaraugus,42.485672,-78.499162,2.3,Solar Photovoltaic,OP,2024,NYIS
68948.0,Pivot Solar NY 6,PNY6,Essex,43.856722,-73.4494,5.0,Solar Photovoltaic,OP,2024,NYIS
68949.0,Pivot Solar NY 9,PNY9,Essex,43.878473,-73.448543,5.0,Solar Photovoltaic,OP,2024,NYIS
68962.0,Pivot Solar NY 4,PNY4,Oneida,43.140915,-75.556675,2.4,Solar Photovoltaic,OP,2024,NYIS
68965.0,Pivot Solar NY 5,PNY5,Essex,43.897977,-73.421355,2.5,Solar Photovoltaic,OP,2024,NYIS
69065.0,Burns Road Solar,BURN,Erie,42.668272,-79.002447,3.2,Solar Photovoltaic,OP,2024,NYIS
69067.0,Pivot Niagara Solar,NIAG,Niagara,43.132801,-79.035449,3.0,Solar Photovoltaic,OP,2024,NYIS
69083.0,Spring Street Road,SP341,Cayuga,42.84676,-76.67594,5.0,Solar Photovoltaic,OP,2023,NYIS
69089.0,Angell Road,ANGEL,Chautauqua,42.5226,-79.1345,2.2,Solar Photovoltaic,OP,2024,NYIS
69090.0,Hanover Road,HANOV,Chautauqua,42.5315,-79.1477,2.7,Solar Photovoltaic,OP,2024,NYIS
69091.0,Kirkland,KIRK,Oneida,43.0591,-73.3738,4.2,Solar Photovoltaic,OP,2024,NYIS
69092.0,Arcadia,ARCAD,Wayne,43.1519,-77.08037,3.0,Solar Photovoltaic,OP,2024,NYIS
69093.0,Harris,HARIS,Sullivan,41.77168,-74.73596,2.0,Solar Photovoltaic,OP, ,NYIS
69094.0,State HWY 17C,ST17C,Tioga,42.06674,-76.33938,5.0,Solar Photovoltaic,OP,2024,NYIS
69095.0,Day Hollow,DAYH,Tioga,42.1129,-76.17569,5.0,Solar Photovoltaic,OP,2024,NYIS
69096.0,Jericho,JERIC,Allegany,42.24172,-77.78193,5.0,Solar Photovoltaic,OP,2024,NYIS
