day,hour_utc,actual_mw,in_80,in_90,pit,bias
2024-10-09,8,268.07133799999997,1.0,1.0,0.148,-113.79205454745852
2024-10-09,9,415.71618600000005,1.0,1.0,0.633,47.37812202055437
2024-10-09,10,403.725787,1.0,1.0,0.738,92.76701390531025
2024-10-09,11,529.9433449999999,0.0,1.0,0.922,245.61623415592942
2024-10-09,12,460.59799300000003,1.0,1.0,0.866,168.7047582495499
2024-10-09,13,307.6066870000001,1.0,1.0,0.402,-28.551368124860346
2024-10-09,14,358.738428,1.0,1.0,0.14,-125.81808567910628
2024-10-09,15,690.458277,1.0,1.0,0.37,-60.15945530052272
2024-10-09,16,1164.3398290000002,1.0,1.0,0.703,106.53003971781868
2024-10-09,17,1456.9373469999996,1.0,1.0,0.78,170.52908016345418
2024-10-09,18,1438.7512660000002,1.0,1.0,0.597,51.971595370280966
2024-10-09,19,1339.914478,1.0,1.0,0.359,-69.37952868948764
2024-10-09,20,1196.0051379999998,1.0,1.0,0.236,-144.74083854037167
2024-10-09,21,1155.6953419999998,1.0,1.0,0.162,-190.97354911041907
2024-10-09,22,1005.709007,0.0,0.0,0.043,-344.09135552137093
2024-10-09,23,1235.5618929999998,1.0,1.0,0.204,-175.40463321021912
2024-10-16,0,1336.205316,1.0,1.0,0.149,-271.8417876802537
2024-10-16,1,1669.515481,1.0,1.0,0.619,84.01332791927962
2024-10-16,2,1610.409686,1.0,1.0,0.647,115.07301581198976
2024-10-16,3,1455.1906999999997,1.0,1.0,0.61,75.05008569988422
2024-10-16,4,1381.04256,1.0,1.0,0.548,30.571915152735755
2024-10-16,5,1256.8535900000002,1.0,1.0,0.257,-176.99088879766418
2024-10-16,6,1111.93789,0.0,1.0,0.072,-375.4241831845691
2024-10-16,7,1089.5539870000002,1.0,1.0,0.143,-249.89667199742235
2024-10-16,8,1282.213726,1.0,1.0,0.619,67.09578999664313
2024-10-16,9,1283.7987840000003,1.0,1.0,0.786,183.33247370450567
2024-10-16,10,1235.907121,1.0,1.0,0.719,131.78957572163904
2024-10-16,11,1321.04339,1.0,1.0,0.773,185.73215307461942
2024-10-16,12,1254.135905,1.0,1.0,0.676,95.07690647487061
2024-10-16,13,993.7205100000001,1.0,1.0,0.31,-100.50371649482213
2024-10-16,14,983.8329259999999,1.0,1.0,0.499,-1.443074104778475
2024-10-16,15,907.7337149999998,1.0,1.0,0.533,16.440132388170582
2024-10-16,16,914.5770580000003,1.0,1.0,0.644,78.65589718057856
2024-10-16,17,929.4227950000001,1.0,1.0,0.783,170.89202689323974
2024-10-16,18,946.473364,0.0,1.0,0.915,279.9637362793587
2024-10-16,19,912.8640009999999,0.0,1.0,0.941,309.1843451384618
2024-10-16,20,818.3164589999999,0.0,1.0,0.905,243.0645169091871
2024-10-16,21,849.55071,0.0,1.0,0.917,249.91811931862753
2024-10-16,22,701.784609,1.0,1.0,0.808,141.47862219147828
2024-10-16,23,588.631341,1.0,1.0,0.625,45.8500618086091
2024-10-23,0,476.358441,0.0,0.0,0.01,-389.2241030081414
2024-10-23,1,930.2816169999999,1.0,1.0,0.282,-132.30917614355235
2024-10-23,2,1458.3484549999998,1.0,1.0,0.577,48.92500757867106
2024-10-23,3,1951.2006599999997,1.0,1.0,0.789,192.5910580231639
2024-10-23,4,2181.1884590000004,1.0,1.0,0.773,165.2161121006095
2024-10-23,5,2268.9645959999993,1.0,1.0,0.663,72.63668991067743
2024-10-23,6,2318.731094,1.0,1.0,0.624,63.266508210107986
2024-10-23,7,2453.4951439999995,1.0,1.0,0.77,119.11565655892537
2024-10-23,8,2511.4649360000003,1.0,1.0,0.853,169.8385955102567
2024-10-23,9,2392.1387409999998,1.0,1.0,0.705,97.97450091136034
2024-10-23,10,2396.1260650000004,1.0,1.0,0.738,109.34088372208635
2024-10-23,11,2332.771729,1.0,1.0,0.637,69.74849410344314
2024-10-23,12,2369.4250670000006,1.0,1.0,0.628,58.285996342654926
2024-10-23,13,2421.8398020000004,1.0,1.0,0.81,149.44333245136932
2024-10-23,14,2267.913246,1.0,1.0,0.521,11.739084172964795
2024-10-23,15,2279.448069,1.0,1.0,0.544,26.18967366074139
2024-10-23,16,2020.5666019999996,1.0,1.0,0.215,-188.0209175819466
2024-10-23,17,2041.096438,1.0,1.0,0.36,-93.91762308175021
2024-10-23,18,2091.279798,1.0,1.0,0.433,-51.516825760280426
2024-10-23,19,2158.396624,1.0,1.0,0.549,39.32895669385198
2024-10-23,20,1705.585528,0.0,0.0,0.047,-449.2776676732178
2024-10-23,21,1653.8764070000002,0.0,0.0,0.034,-512.9574282851013
2024-10-23,22,1588.8086979999998,0.0,0.0,0.003,-638.5275775172686
2024-10-23,23,1617.175833,0.0,0.0,0.014,-593.135303694464
2024-10-30,0,2372.7991510000006,1.0,1.0,0.358,-82.92820093884029
2024-10-30,1,2670.4220650000007,0.0,1.0,0.947,246.69442971132867
2024-10-30,2,2713.700597,0.0,0.0,0.986,285.37799128680945
2024-10-30,3,2732.1206370000004,0.0,0.0,0.997,326.8480952164323
2024-10-30,4,2658.8299510000006,0.0,0.0,0.998,341.5803758704242
2024-10-30,5,2614.2178320000003,0.0,0.0,0.999,451.09857026590953
2024-10-30,6,2410.393577,0.0,0.0,0.971,318.8672701137598
2024-10-30,7,2458.668757,0.0,0.0,0.996,418.3158112618771
2024-10-30,8,2425.737715,0.0,0.0,0.981,342.6867406218512
2024-10-30,9,2297.2869889999997,0.0,1.0,0.922,270.23412615354096
2024-10-30,10,2154.36709,1.0,1.0,0.644,75.00626079449057
2024-10-30,11,2089.468726,1.0,1.0,0.522,11.322557900771244
2024-10-30,12,2143.099059,1.0,1.0,0.59,52.145940753314335
2024-10-30,13,2155.7284290000002,1.0,1.0,0.715,127.8438050148161
2024-10-30,14,1937.9631959999997,1.0,1.0,0.523,13.8326694329362
2024-10-30,15,2013.0700699999998,1.0,1.0,0.797,200.16353656772912
2024-10-30,16,2067.856979,1.0,1.0,0.897,327.02581066595076
2024-10-30,17,2007.381715,1.0,1.0,0.888,291.67933518673
2024-10-30,18,1783.479285,1.0,1.0,0.596,66.72352381454812
2024-10-30,19,1706.9427859999998,1.0,1.0,0.519,18.028780075539316
2024-10-30,20,1774.8812850000002,1.0,1.0,0.585,48.839454756106534
2024-10-30,21,1815.60402,1.0,1.0,0.563,38.61832720203597
2024-10-30,22,2040.0087800000003,1.0,1.0,0.737,153.39722363504393
2024-10-30,23,2387.0057060000004,0.0,0.0,0.975,428.074740188717
2024-11-06,0,2616.97384,1.0,1.0,0.509,2.9741638478590176
2024-11-06,1,2644.4627879999994,1.0,1.0,0.561,22.032095046363793
2024-11-06,2,2766.286936,1.0,1.0,0.886,127.92978714721221
2024-11-06,3,2763.6488889999996,1.0,1.0,0.888,124.60780109633515
2024-11-06,4,2814.832915,0.0,0.0,0.977,173.13174513448666
2024-11-06,5,2821.4695750000005,0.0,0.0,0.99,197.32699313165313
2024-11-06,6,2794.144167,0.0,0.0,0.976,166.8977762239192
2024-11-06,7,2716.7361840000003,1.0,1.0,0.855,102.3362288073622
2024-11-06,8,2713.499094,1.0,1.0,0.856,112.85262374393369
2024-11-06,9,2723.2388010000013,1.0,1.0,0.897,126.09602271407539
2024-11-06,10,2637.2059720000007,1.0,1.0,0.641,46.734423709842304
2024-11-06,11,2595.606008,1.0,1.0,0.569,26.08608819803294
2024-11-06,12,2564.378209,1.0,1.0,0.553,21.49902444137888
2024-11-06,13,2641.915273,0.0,1.0,0.905,155.1586679519355
2024-11-06,14,2578.2672410000005,1.0,1.0,0.858,141.2321775292021
2024-11-06,15,2515.5494329999997,1.0,1.0,0.859,164.86249993296906
2024-11-06,16,2364.886079,1.0,1.0,0.757,139.97413364223576
2024-11-06,17,2062.867781,1.0,1.0,0.447,-32.38640005143952
2024-11-06,18,1915.1079869999996,1.0,1.0,0.414,-57.99002220083253
2024-11-06,19,1733.2648369999997,1.0,1.0,0.273,-137.00968183668374
2024-11-06,20,1427.6043980000002,1.0,1.0,0.134,-303.7440077481758
2024-11-06,21,1235.5359089999997,1.0,1.0,0.212,-206.7948529702967
2024-11-06,22,1259.58713,1.0,1.0,0.521,11.313958315115087
2024-11-06,23,1107.217494,1.0,1.0,0.475,-11.890997621776478
2024-11-13,0,868.9966830000001,1.0,1.0,0.542,17.823065445691782
2024-11-13,1,754.330391,1.0,1.0,0.309,-88.26799823585998
2024-11-13,2,832.3570860000001,1.0,1.0,0.639,61.07781699741656
2024-11-13,3,655.27571,1.0,1.0,0.383,-47.50409063823497
2024-11-13,4,519.673796,1.0,1.0,0.275,-86.16570260894684
2024-11-13,5,451.1126719999999,1.0,1.0,0.301,-70.50733727499829
2024-11-13,6,431.680813,1.0,1.0,0.384,-32.95293073155159
2024-11-13,7,330.712109,1.0,1.0,0.238,-67.41817085502117
2024-11-13,8,339.60601299999996,1.0,1.0,0.367,-33.16203262816828
2024-11-13,9,288.60917700000005,1.0,1.0,0.167,-89.75905273182741
2024-11-13,10,353.75627699999995,1.0,1.0,0.288,-60.39604660302416
2024-11-13,11,385.836364,1.0,1.0,0.361,-47.275019157377415
2024-11-13,12,369.6428840000001,1.0,1.0,0.349,-41.94948875062016
2024-11-13,13,441.894505,1.0,1.0,0.696,75.34763133208821
2024-11-13,14,460.39337200000006,1.0,1.0,0.809,133.93093326862703
2024-11-13,15,385.336829,1.0,1.0,0.72,80.29214853749966
2024-11-13,16,374.42225999999994,1.0,1.0,0.754,98.68325245970675
2024-11-13,17,313.20446100000004,1.0,1.0,0.692,60.501791877624214
2024-11-13,18,275.84508300000005,1.0,1.0,0.597,25.04486538033035
2024-11-13,19,409.32737799999995,1.0,1.0,0.835,149.5402994528768
2024-11-13,20,493.554719,1.0,1.0,0.878,195.46830051369523
2024-11-13,21,584.5422430000001,1.0,1.0,0.888,223.80923755645995
2024-11-13,22,712.1461530000001,1.0,1.0,0.89,229.26988376757458
2024-11-13,23,856.364941,0.0,1.0,0.93,303.7607068399417
2024-11-20,0,414.31624400000004,1.0,1.0,0.133,-154.53023029373009
2024-11-20,1,412.335654,1.0,1.0,0.168,-134.28516486499245
2024-11-20,2,325.482259,0.0,1.0,0.054,-198.79719028889656
2024-11-20,3,319.228059,0.0,1.0,0.084,-174.3473542078541
2024-11-20,4,410.01866100000007,1.0,1.0,0.389,-41.33222739018106
2024-11-20,5,368.76227400000005,1.0,1.0,0.427,-25.29712985234869
2024-11-20,6,361.875742,1.0,1.0,0.557,18.577120659250056
2024-11-20,7,347.1724719999999,1.0,1.0,0.588,31.93985560335176
2024-11-20,8,329.03210199999995,1.0,1.0,0.562,15.969207572953508
2024-11-20,9,446.85201599999994,1.0,1.0,0.828,135.300049991364
2024-11-20,10,371.325098,1.0,1.0,0.659,55.75357801317347
2024-11-20,11,331.933747,1.0,1.0,0.595,32.72980524799135
2024-11-20,12,547.1215910000001,0.0,1.0,0.927,249.87270992583683
2024-11-20,13,343.032458,1.0,1.0,0.727,79.14315480845659
2024-11-20,14,194.41044699999998,1.0,1.0,0.323,-47.52547144574265
2024-11-20,15,147.00314000000003,1.0,1.0,0.194,-92.61649727813648
2024-11-20,16,91.372459,0.0,0.0,0.027,-150.99269949220457
2024-11-20,17,97.87288199999996,0.0,0.0,0.041,-151.2082768918433
2024-11-20,18,164.82262100000005,1.0,1.0,0.175,-98.6244907944326
2024-11-20,19,196.29012000000003,1.0,1.0,0.2,-95.81657274274082
2024-11-20,20,279.545683,1.0,1.0,0.183,-112.49564255831064
2024-11-20,21,454.96199999999993,1.0,1.0,0.328,-74.12310176262173
2024-11-20,22,601.364569,1.0,1.0,0.178,-179.4886225704331
2024-11-20,23,994.5809519999999,1.0,1.0,0.669,99.63564248663863
2024-11-27,0,2654.259629000001,0.0,1.0,0.926,224.63081482660527
2024-11-27,1,2401.9471589999994,1.0,1.0,0.519,14.77820724326466
2024-11-27,2,2589.5605009999995,0.0,1.0,0.946,277.8337321189897
2024-11-27,3,2546.0652769999997,0.0,1.0,0.946,294.30192749742946
2024-11-27,4,2265.918871,1.0,1.0,0.438,-33.13167102749412
2024-11-27,5,2043.2543740000003,0.0,1.0,0.089,-335.4115598451833
2024-11-27,6,2134.1845090000006,1.0,1.0,0.107,-302.7859555703335
2024-11-27,7,2261.8056639999995,1.0,1.0,0.21,-158.35921846338533
2024-11-27,8,2218.0421970000007,1.0,1.0,0.186,-172.19732965700086
2024-11-27,9,2182.890998,1.0,1.0,0.251,-127.62211087333071
2024-11-27,10,2059.421416,1.0,1.0,0.309,-93.04933476160022
2024-11-27,11,1888.5666129999997,1.0,1.0,0.46,-28.39086533351042
2024-11-27,12,1783.3192410000001,1.0,1.0,0.705,108.64557518323363
2024-11-27,13,1473.3852340000003,1.0,1.0,0.336,-92.6601998962351
2024-11-27,14,1446.1696229999998,1.0,1.0,0.345,-110.75550783284348
2024-11-27,15,1579.9447940000002,1.0,1.0,0.49,-7.106571440145444
2024-11-27,16,1633.330181,1.0,1.0,0.609,63.93753953936721
2024-11-27,17,1699.4768860000001,1.0,1.0,0.759,146.54438686998628
2024-11-27,18,1464.647924,1.0,1.0,0.451,-30.389094555406473
2024-11-27,19,1616.6693589999995,1.0,1.0,0.871,284.44396596287424
2024-11-27,20,1313.079176,1.0,1.0,0.79,184.61355377526297
2024-11-27,21,1050.442403,1.0,1.0,0.76,144.71323690670874
2024-11-27,22,615.3631110000001,1.0,1.0,0.138,-197.91349709715655
2024-11-27,23,513.1179860000002,0.0,1.0,0.076,-256.4318220584736
2024-12-04,0,513.594278,1.0,1.0,0.393,-37.226064135456454
2024-12-04,1,483.33922400000006,1.0,1.0,0.333,-61.46322509913432
2024-12-04,2,700.4085289999999,1.0,1.0,0.792,128.0617733935237
2024-12-04,3,742.658695,1.0,1.0,0.638,58.1609569211696
2024-12-04,4,697.8696930000001,1.0,1.0,0.118,-204.13440888976834
2024-12-04,5,1005.6269159999997,1.0,1.0,0.362,-65.80263451147675
2024-12-04,6,1205.5644989999998,1.0,1.0,0.459,-20.74617450992605
2024-12-04,7,1519.7544040000002,1.0,1.0,0.778,181.98816028669034
2024-12-04,8,1508.6397530000002,1.0,1.0,0.35,-92.9659005915994
2024-12-04,9,1811.1620209999999,1.0,1.0,0.393,-52.69887259797747
2024-12-04,10,1936.8756700000004,1.0,1.0,0.295,-120.7279478506016
2024-12-04,11,2206.840238,1.0,1.0,0.6,53.03602972133194
2024-12-04,12,2317.174826,1.0,1.0,0.73,103.71335548457455
2024-12-04,13,2280.986481,1.0,1.0,0.581,37.96156346042062
2024-12-04,14,2087.119935,1.0,1.0,0.294,-119.85056172185477
2024-12-04,15,2170.9253920000006,1.0,1.0,0.556,31.909299650271805
2024-12-04,16,2436.103092,0.0,1.0,0.943,304.7403511522921
2024-12-04,17,2309.208577000001,1.0,1.0,0.823,183.04883436975024
2024-12-04,18,2316.386915,1.0,1.0,0.802,133.64932791243154
2024-12-04,19,2401.14592,1.0,1.0,0.886,179.31407821936227
2024-12-04,20,2584.966367,0.0,1.0,0.942,238.6690976051982
2024-12-04,21,2690.853444,0.0,0.0,0.959,267.83827821038585
2024-12-04,22,2777.2038650000004,0.0,0.0,0.969,243.6091811271017
2024-12-04,23,2771.236652,0.0,1.0,0.95,206.2450855848083
2024-12-11,0,2133.1044970000003,1.0,1.0,0.843,178.74178541681567
2024-12-11,1,2091.7550470000006,1.0,1.0,0.708,102.63823594884707
2024-12-11,2,2098.6272620000004,1.0,1.0,0.638,70.66698518611656
2024-12-11,3,1985.3943369999995,1.0,1.0,0.383,-67.85420496441498
2024-12-11,4,1983.180343,1.0,1.0,0.593,46.99087147271007
2024-12-11,5,1935.376559,1.0,1.0,0.848,159.84309567670175
2024-12-11,6,1795.325912,1.0,1.0,0.775,115.40412180584008
2024-12-11,7,1690.2152150000002,1.0,1.0,0.679,79.79802408260002
2024-12-11,8,1639.8554530000001,1.0,1.0,0.737,114.33504075226983
2024-12-11,9,1422.344615,1.0,1.0,0.54,20.663100705357238
2024-12-11,10,1355.9181660000004,1.0,1.0,0.736,136.39420772566677
2024-12-11,11,1092.6046390000001,1.0,1.0,0.502,1.4615786447898245
2024-12-11,12,1488.9738459999999,0.0,0.0,0.994,576.824240732754
2024-12-11,13,1321.8657820000003,0.0,0.0,0.993,553.6368366179944
2024-12-11,14,789.6779459999999,1.0,1.0,0.786,128.57840439461836
2024-12-11,15,545.004644,1.0,1.0,0.247,-94.90575077891629
2024-12-11,16,597.0848970000001,1.0,1.0,0.212,-115.32845585103667
2024-12-11,17,802.1775090000001,1.0,1.0,0.501,0.5974115310256138
2024-12-11,18,889.1584190000001,1.0,1.0,0.343,-79.92441992401655
2024-12-11,19,985.8390689999999,1.0,1.0,0.204,-161.16020104050517
2024-12-11,20,1128.7512820000002,0.0,1.0,0.087,-302.6419728010251
2024-12-11,21,1630.78939,1.0,1.0,0.477,-13.969167015264702
2024-12-11,22,1795.7751529999996,1.0,1.0,0.332,-77.12952328683696
2024-12-11,23,2170.1829080000007,0.0,0.0,0.972,271.4146186839389
2024-12-18,0,1922.1468629999997,0.0,1.0,0.928,321.52960359796066
2024-12-18,1,1808.6971680000004,0.0,1.0,0.901,262.6991368001702
2024-12-18,2,1463.3940379999997,1.0,1.0,0.624,78.67036003728822
2024-12-18,3,1207.962207,1.0,1.0,0.477,-10.662036544880493
2024-12-18,4,1022.1861289999999,1.0,1.0,0.474,-15.0455390964255
2024-12-18,5,1012.69254,1.0,1.0,0.646,75.29292933906027
2024-12-18,6,733.2076450000001,1.0,1.0,0.218,-137.46049507388977
2024-12-18,7,627.6392479999998,1.0,1.0,0.148,-216.4892886039779
2024-12-18,8,539.266537,0.0,1.0,0.065,-283.50207388503225
2024-12-18,9,570.833562,1.0,1.0,0.151,-203.12765729280238
2024-12-18,10,491.1604540000001,1.0,1.0,0.106,-212.04345499800138
2024-12-18,11,601.0835449999998,1.0,1.0,0.462,-17.081877221634727
2024-12-18,12,435.5001580000001,1.0,1.0,0.243,-108.25203650782481
2024-12-18,13,407.761149,1.0,1.0,0.305,-70.38434906525976
2024-12-18,14,305.79211900000007,1.0,1.0,0.175,-125.54973430326288
2024-12-18,15,281.527131,1.0,1.0,0.195,-102.76253886595526
2024-12-18,16,152.40608299999997,0.0,0.0,0.031,-199.97788155821274
2024-12-18,17,89.17951199999999,0.0,0.0,0.007,-228.0955978562019
2024-12-18,18,145.72982499999998,0.0,1.0,0.059,-158.7377541918934
2024-12-18,19,205.665897,1.0,1.0,0.218,-93.96613527891984
2024-12-18,20,279.666089,1.0,1.0,0.512,4.617806174515692
2024-12-18,21,261.096714,1.0,1.0,0.544,12.616031324653932
2024-12-18,22,302.622586,1.0,1.0,0.7,66.58895060102077
2024-12-18,23,298.752904,1.0,1.0,0.678,51.446735167482785
2024-12-25,0,328.349898,1.0,1.0,0.686,61.25918665854721
2024-12-25,1,215.790413,1.0,1.0,0.301,-45.08020228709631
2024-12-25,2,208.861683,1.0,1.0,0.368,-33.717199149701486
2024-12-25,3,259.96536199999997,1.0,1.0,0.619,36.615882723664754
2024-12-25,4,158.95522899999997,1.0,1.0,0.288,-44.152033379220825
2024-12-25,5,90.096933,1.0,1.0,0.106,-89.6379645149473
2024-12-25,6,157.25432899999998,1.0,1.0,0.447,-14.394570143494008
2024-12-25,7,108.168409,1.0,1.0,0.257,-50.489312575112905
2024-12-25,8,79.708594,1.0,1.0,0.157,-73.62456416672526
2024-12-25,9,121.039578,1.0,1.0,0.373,-33.72531760686434
2024-12-25,10,81.833596,1.0,1.0,0.15,-79.83557869578266
2024-12-25,11,118.62873300000001,1.0,1.0,0.354,-31.078576346716886
2024-12-25,12,120.51425300000001,1.0,1.0,0.344,-35.88935187671926
2024-12-25,13,83.79386,1.0,1.0,0.194,-64.93661859383445
2024-12-25,14,67.506707,1.0,1.0,0.138,-78.37217793071687
2024-12-25,15,70.043252,1.0,1.0,0.201,-66.88204413475682
2024-12-25,16,28.963446,0.0,0.0,0.029,-102.41346713258062
2024-12-25,17,14.193292,0.0,0.0,0.005,-103.54237067647902
2024-12-25,18,27.086341,0.0,0.0,0.03,-101.71124981868519
2024-12-25,19,41.883652,0.0,1.0,0.078,-84.46467972671228
2024-12-25,20,35.920134000000004,0.0,0.0,0.05,-90.42204021341873
2024-12-25,21,48.550180999999995,0.0,1.0,0.095,-80.91764440402072
2024-12-25,22,29.634171,0.0,0.0,0.012,-102.81345046510215
2024-12-25,23,18.075278,0.0,0.0,0.002,-121.08041969436252
