Time,Load,Solar (utility),BTM solar,Wind
2021-06-02 11:00:00+00:00,15234.6923,6.014379642460288,561.37,60.11514009617342
2021-06-02 12:00:00+00:00,15953.235599999998,18.464577631730656,963.77,18.44101732664424
2021-06-02 13:00:00+00:00,16420.4951,29.161294242647273,1236.59,10.518269645318078
2021-06-02 14:00:00+00:00,16883.407699999996,42.91090420340824,1375.85,5.040728407725902
2021-06-02 15:00:00+00:00,17287.3235,50.96387289924516,1436.81,5.761673361464609
2021-06-02 16:00:00+00:00,17593.7752,55.516238862400385,1449.5,17.41455588983176
2021-06-02 17:00:00+00:00,17880.929600000003,55.76691706594241,1309.17,10.841711073352483
2021-06-02 18:00:00+00:00,18119.633499999996,54.111378157605074,1032.38,36.627882925523295
2021-06-02 19:00:00+00:00,18296.5029,47.56225458203663,760.93,69.73767120990622
2021-06-02 20:00:00+00:00,18402.3342,36.48229900880971,503.84,117.67123517201713
2021-06-02 21:00:00+00:00,18374.8693,14.304167972686418,323.05,108.34824230305279
2021-06-02 22:00:00+00:00,18045.4869,1.6497221086598928,184.68,102.59287824387808
2021-06-02 23:00:00+00:00,17696.386499999997,0.850467297052926,49.4,122.67158835880421
2021-06-03 00:00:00+00:00,17551.3447,0.2580272356179652,1.01,191.10834996178068
2021-06-03 01:00:00+00:00,17110.8575,0.0,0.0,325.5054519432715
2021-06-03 02:00:00+00:00,16085.9327,0.0,0.0,752.7445787111603
2021-06-03 03:00:00+00:00,14996.403800000002,0.0,0.0,888.7267415462545
2021-06-03 04:00:00+00:00,14172.9917,0.0,0.0,758.1093070466947
2021-06-03 05:00:00+00:00,13618.902300000002,0.0,0.0,537.5680725846844
2021-06-03 06:00:00+00:00,13201.6435,0.0,0.0,403.43356957650366
2021-06-03 07:00:00+00:00,12978.9884,0.0,0.0,423.2999438326718
2021-06-03 08:00:00+00:00,13104.7873,0.0,0.0,341.63480782169194
2021-06-03 09:00:00+00:00,13630.1602,0.0,7.28,363.4029178656818
2021-06-03 10:00:00+00:00,14672.827000000001,0.7753458065669394,64.0,353.9447526812546
2021-06-03 11:00:00+00:00,15900.898800000003,0.5185046039208422,189.23,301.46395409732287
2021-06-03 12:00:00+00:00,16715.376,1.258278918139817,375.81,193.9785987015388
2021-06-03 13:00:00+00:00,17144.252,14.635426791429358,482.34,204.74796338467542
2021-06-03 14:00:00+00:00,17565.0886,8.242959761333818,612.18,417.42621478148266
2021-06-03 15:00:00+00:00,17787.2423,14.268867895519865,724.72,418.8647445593806
2021-06-03 16:00:00+00:00,17986.9196,13.526313151113248,732.32,379.9952285275751
2021-06-03 17:00:00+00:00,18109.1794,15.062340480730406,730.09,434.29759433835454
2021-06-03 18:00:00+00:00,18081.3555,18.69306550690171,759.22,386.24060995548274
2021-06-03 19:00:00+00:00,18323.761099999996,26.786181692951004,619.51,217.06196739387977
2021-06-03 20:00:00+00:00,18528.7501,18.456139223664444,472.89,303.57426357312966
2021-06-03 21:00:00+00:00,18682.391799999998,12.06566187493421,330.97,147.83523361645413
2021-06-03 22:00:00+00:00,18536.1092,4.140349180061198,143.42,87.53673018067455
2021-06-03 23:00:00+00:00,18285.206,1.7877531803574969,37.77,77.59439781960495
2021-06-04 00:00:00+00:00,18070.540100000002,0.19249021806570948,2.87,67.55732924848292
2021-06-04 01:00:00+00:00,17604.0123,0.0,0.0,125.44833629830357
2021-06-04 02:00:00+00:00,16631.721200000004,0.0,0.0,140.10499090670018
2021-06-04 03:00:00+00:00,15541.7255,0.0,0.0,200.46028974705072
2021-06-04 04:00:00+00:00,14694.385199999999,0.0,0.0,241.36441879032344
2021-06-04 05:00:00+00:00,14127.601399999998,0.0,0.0,377.4514419923664
2021-06-04 06:00:00+00:00,13739.1309,0.0,0.0,425.12512304031145
2021-06-04 07:00:00+00:00,13557.1145,0.0,0.0,483.8400601032411
2021-06-04 08:00:00+00:00,13646.9912,0.0,0.0,342.57177551212106
2021-06-04 09:00:00+00:00,14201.4934,0.0,10.98,337.3240732804734
2021-06-04 10:00:00+00:00,15316.7512,0.2398970069889333,117.83,226.5678328052085
2021-06-04 11:00:00+00:00,16603.789399999998,4.828511593547711,344.06,111.35244019755002
2021-06-04 12:00:00+00:00,17538.7044,10.327172872329768,587.41,47.89491947247607
2021-06-04 13:00:00+00:00,18165.884000000002,17.378772301524066,823.92,34.3570180525417
2021-06-04 14:00:00+00:00,18577.7212,13.147807847318843,1005.45,38.01050825972039
2021-06-04 15:00:00+00:00,18976.9006,11.463920097107032,1133.66,41.2559159034623
2021-06-04 16:00:00+00:00,19259.3075,33.4873128973869,1167.53,45.67665516172587
2021-06-04 17:00:00+00:00,19385.1609,38.44367146108061,1285.45,87.08858204732354
2021-06-04 18:00:00+00:00,19610.4254,30.769475118485403,1307.12,117.61727665617325
2021-06-04 19:00:00+00:00,19930.1199,23.262877738136815,1081.76,110.85893879824526
2021-06-04 20:00:00+00:00,19947.8994,28.99947123223501,730.4,164.42304758938417
2021-06-04 21:00:00+00:00,19928.4386,23.371630362022174,517.32,243.05340597809638
2021-06-04 22:00:00+00:00,19638.703100000002,3.7987756246265203,303.19,191.30802207234876
2021-06-04 23:00:00+00:00,19303.587900000002,1.0169056579047284,83.11,206.32461149561797
2021-06-05 00:00:00+00:00,18814.555,0.5287579730446211,2.54,226.52655752636906
2021-06-05 01:00:00+00:00,18402.4314,0.0,0.0,237.97881439372236
2021-06-05 02:00:00+00:00,17455.658400000004,0.0,0.0,421.26492432160035
2021-06-05 03:00:00+00:00,16376.529599999998,0.0,0.0,780.2303375269682
2021-06-05 04:00:00+00:00,15344.9964,0.0,0.0,1070.1289912601344
2021-06-05 05:00:00+00:00,14598.1632,0.0,0.0,1218.783411333095
2021-06-05 06:00:00+00:00,14122.4301,0.0,0.0,1320.0564482996574
2021-06-05 07:00:00+00:00,13834.9402,0.0,0.0,1328.3510501202545
2021-06-05 08:00:00+00:00,13714.3083,0.0,0.0,1529.358666110986
2021-06-05 09:00:00+00:00,13727.675299999999,0.0,24.68,1692.2494085777932
2021-06-05 10:00:00+00:00,14091.0393,2.045231335483812,190.92,1600.4118607098603
2021-06-05 11:00:00+00:00,14891.5551,5.410706422419352,556.63,1693.8386192938658
2021-06-05 12:00:00+00:00,15864.514100000002,17.744937228556786,1004.51,1578.8092576654078
2021-06-05 13:00:00+00:00,16815.010299999998,31.053238667989042,1415.11,1399.078751983827
2021-06-05 14:00:00+00:00,17735.6978,41.476384058436565,1700.74,1741.4639476208808
2021-06-05 15:00:00+00:00,18638.2978,49.337682858328975,1836.99,1562.6232179070964
2021-06-05 16:00:00+00:00,19407.259599999998,53.535877140612236,1849.19,1567.9298841130073
2021-06-05 17:00:00+00:00,20101.806,54.13567762630271,1797.56,1494.3736977124856
2021-06-05 18:00:00+00:00,20742.1585,51.77306734744844,1690.06,1657.781755790974
2021-06-05 19:00:00+00:00,21312.058600000004,46.14699525125884,1462.39,1513.5313729641462
2021-06-05 20:00:00+00:00,21956.476300000002,37.551393922412196,1106.07,1600.1978804705363
2021-06-05 21:00:00+00:00,22423.873499999998,26.01308926853326,711.15,1319.9825096048348
2021-06-05 22:00:00+00:00,22478.0608,13.547294061711717,306.35,1140.3507448034034
2021-06-05 23:00:00+00:00,22049.447299999996,4.0486374753928684,75.8,1010.2573333336512
2021-06-06 00:00:00+00:00,21463.2843,0.9378769075574882,2.46,1052.1471921493296
2021-06-06 01:00:00+00:00,21022.3848,0.0,0.0,1212.881372475105
2021-06-06 02:00:00+00:00,19954.999499999998,0.0,0.0,1010.3012651587088
2021-06-06 03:00:00+00:00,18751.5902,0.0,0.0,1064.3013554416264
2021-06-06 04:00:00+00:00,17565.637000000002,0.0,0.0,1031.0893984119202
2021-06-06 05:00:00+00:00,16656.0014,0.0,0.0,1219.010261633873
2021-06-06 06:00:00+00:00,15941.3396,0.0,0.0,1061.2266185952415
2021-06-06 07:00:00+00:00,15422.8536,0.0,0.0,945.9512920528549
2021-06-06 08:00:00+00:00,15125.1996,0.0,0.0,950.3818664782409
2021-06-06 09:00:00+00:00,14884.3406,0.0,25.85,1011.5087692307073
2021-06-06 10:00:00+00:00,15099.957,2.0029833397819132,190.69,1079.2829976876396
2021-06-06 11:00:00+00:00,15967.022,5.3895868337708315,561.46,752.3160555093551
2021-06-06 12:00:00+00:00,17229.5681,17.81213506548322,1019.9,500.7504547852164
2021-06-06 13:00:00+00:00,18559.1444,30.45337963386329,1401.51,479.13576484032785
2021-06-06 14:00:00+00:00,19852.999199999995,40.84050871030233,1675.01,534.727952706903
2021-06-06 15:00:00+00:00,21050.8251,48.207113924176454,1791.33,504.18826977241446
2021-06-06 16:00:00+00:00,21919.410100000005,49.96300124135465,1840.46,477.29318252502213
2021-06-06 17:00:00+00:00,22567.5176,53.06303856438609,1797.04,452.35334373729415
2021-06-06 18:00:00+00:00,23119.3197,51.00692495186633,1684.63,448.507261368377
2021-06-06 19:00:00+00:00,23635.704800000003,45.48943092661674,1485.36,505.12357462529064
2021-06-06 20:00:00+00:00,24189.644600000003,37.10991973975253,1168.51,530.3309674709133
2021-06-06 21:00:00+00:00,24644.9749,25.852912697098972,736.49,574.688386784423
2021-06-06 22:00:00+00:00,24648.0707,13.5354151900786,322.01,469.53015778692156
2021-06-06 23:00:00+00:00,24138.261300000002,4.020747345345317,78.82,352.9056914338825
2021-06-07 00:00:00+00:00,23500.8497,0.9740224706982753,2.37,444.88806119262074
2021-06-07 01:00:00+00:00,22904.9668,0.0,0.0,688.5677104995458
2021-06-07 02:00:00+00:00,21523.9087,0.0,0.0,692.5034941960503
2021-06-07 03:00:00+00:00,19959.936499999996,0.0,0.0,700.62650524272
2021-06-07 04:00:00+00:00,18623.4398,0.0,0.0,871.7037444899646
2021-06-07 05:00:00+00:00,17679.5286,0.0,0.0,947.7331839985488
2021-06-07 06:00:00+00:00,16968.101599999998,0.0,0.0,968.4115243046547
2021-06-07 07:00:00+00:00,16545.913900000003,0.0,0.0,834.9768766723342
2021-06-07 08:00:00+00:00,16507.7185,0.0,0.0,821.7392204520233
2021-06-07 09:00:00+00:00,16946.5793,0.0,27.64,796.4958943862208
2021-06-07 10:00:00+00:00,18146.687500000004,2.0384360287454797,193.53,618.1900157333635
2021-06-07 11:00:00+00:00,19868.2445,5.349023510565185,541.14,515.3545420660964
2021-06-07 12:00:00+00:00,21266.364999999998,17.67431679933589,967.2,247.27925912765144
2021-06-07 13:00:00+00:00,22531.1913,30.376508980483536,1350.07,189.1643920967325
2021-06-07 14:00:00+00:00,23814.504500000003,41.11335462164199,1615.88,179.13783222724194
2021-06-07 15:00:00+00:00,24971.544099999996,48.87434210386481,1728.55,176.32081433432512
2021-06-07 16:00:00+00:00,25943.045799999996,52.67701888415915,1695.89,187.9479071823744
2021-06-07 17:00:00+00:00,26517.941100000004,54.28315565950511,1635.22,227.2407384329365
2021-06-07 18:00:00+00:00,26987.3258,51.98501471128582,1489.77,235.62953539897777
2021-06-07 19:00:00+00:00,27171.375100000005,46.379680324889534,1102.97,334.6866539533166
2021-06-07 20:00:00+00:00,27044.3248,37.54162397067771,721.7,382.12958944132816
2021-06-07 21:00:00+00:00,26845.598199999997,25.891492951135845,474.47,317.597245392347
2021-06-07 22:00:00+00:00,26308.091,13.609906061508823,223.91,387.27732406882654
2021-06-07 23:00:00+00:00,25501.6054,1.6039939419945304,75.78,210.416996774152
2021-06-08 00:00:00+00:00,24774.7748,0.739525635433673,1.78,163.4472914909284
2021-06-08 01:00:00+00:00,24003.505400000002,0.0,0.0,221.77086887179507
2021-06-08 02:00:00+00:00,22408.559800000003,0.0,0.0,351.0839243201854
2021-06-08 03:00:00+00:00,20729.617400000003,0.0,0.0,442.41611571879525
2021-06-08 04:00:00+00:00,19390.8544,0.0,0.0,493.5022373397629
2021-06-08 05:00:00+00:00,18449.389,0.0,0.0,417.87676582147645
2021-06-08 06:00:00+00:00,17797.1891,0.0,0.0,394.5356491208898
2021-06-08 07:00:00+00:00,17410.3951,0.0,0.0,396.5218613698547
2021-06-08 08:00:00+00:00,17389.841699999997,0.0,0.0,407.51980875319344
2021-06-08 09:00:00+00:00,17877.4083,0.0,28.74,367.024308233307
2021-06-08 10:00:00+00:00,19074.8542,1.905556448647069,178.01,306.45961978504175
2021-06-08 11:00:00+00:00,20687.858000000004,6.201709291227184,416.87,220.69753553617613
2021-06-08 12:00:00+00:00,21998.110099999994,15.743758582025917,742.91,294.5072057123432
2021-06-08 13:00:00+00:00,23122.7487,29.179156532805305,1014.4,199.53700924424882
2021-06-08 14:00:00+00:00,24230.598400000003,40.05168304077931,1199.78,216.50595402611486
2021-06-08 15:00:00+00:00,25215.4513,44.495728203737244,1332.86,121.14301314358813
2021-06-08 16:00:00+00:00,25968.9259,47.501158733784145,1355.33,90.14178072733156
2021-06-08 17:00:00+00:00,26664.658900000002,43.92267465112494,1206.09,118.05542520165508
2021-06-08 18:00:00+00:00,26874.103400000004,48.0045589219061,867.27,205.13503849033467
2021-06-08 19:00:00+00:00,26522.698300000004,37.52428535431205,519.38,223.24778010516354
2021-06-08 20:00:00+00:00,25695.382700000002,27.171263885622828,405.89,158.05086200993424
2021-06-08 21:00:00+00:00,25235.047500000004,0.5987539232331075,296.01,103.12189668240362
2021-06-08 22:00:00+00:00,24687.3635,2.9337259059300713,135.88,70.51831024921799
2021-06-08 23:00:00+00:00,23960.5525,1.6985852443715526,37.88,57.49566308865339
2021-06-09 00:00:00+00:00,23370.3805,0.027286886290106498,2.75,42.32526499196343
2021-06-09 01:00:00+00:00,22671.445499999994,0.0,0.0,41.41304022203871
2021-06-09 02:00:00+00:00,21332.9394,0.0,0.0,121.18867427942727
2021-06-09 03:00:00+00:00,19831.286799999998,0.0,0.0,127.67014244878683
2021-06-09 04:00:00+00:00,18610.942699999996,0.0,0.0,165.6070301800648
2021-06-09 05:00:00+00:00,17759.5212,0.0,0.0,129.23701850640992
2021-06-09 06:00:00+00:00,17208.3555,0.0,0.0,202.43484977461753
2021-06-09 07:00:00+00:00,16888.5352,0.0,0.0,192.24094322697363
2021-06-09 08:00:00+00:00,16919.014,0.0,0.0,161.3904789094329
2021-06-09 09:00:00+00:00,17400.9326,0.0,25.44,71.6220778274359
2021-06-09 10:00:00+00:00,18622.236600000004,1.9804130512052955,190.36,31.958017363146467
2021-06-09 11:00:00+00:00,20207.016299999996,5.050108481529483,450.11,19.87619392883874
2021-06-09 12:00:00+00:00,21460.9651,13.897646474521938,750.64,8.223277627757149
2021-06-09 13:00:00+00:00,22488.1753,24.30150014389635,1138.41,7.3768468791801505
2021-06-09 14:00:00+00:00,23565.729300000003,39.77937674281559,1363.57,1.7890367172559563
2021-06-09 15:00:00+00:00,24663.637499999997,44.927710749763094,1513.44,6.252346335028758
2021-06-09 16:00:00+00:00,25571.909399999997,50.10890953905995,1518.43,10.974111315952163
2021-06-09 17:00:00+00:00,26317.2278,51.50303471814784,1488.37,15.738979591534418
2021-06-09 18:00:00+00:00,26920.7723,49.702228911238365,1424.71,21.71319455308321
2021-06-09 19:00:00+00:00,27552.335499999997,37.11229861198083,1217.38,96.57723032197799
2021-06-09 20:00:00+00:00,27876.5235,32.10764639954186,965.47,137.5067286421409
2021-06-09 21:00:00+00:00,27951.383,25.089328757743704,630.25,200.217407762633
2021-06-09 22:00:00+00:00,27320.97,13.683055351701869,286.27,93.59573875425684
2021-06-09 23:00:00+00:00,26422.5234,4.138769241758247,74.79,101.6327266458742
2021-06-10 00:00:00+00:00,25519.826200000003,0.4356475188365686,3.62,150.61648786086067
2021-06-10 01:00:00+00:00,24609.3013,0.0,0.0,88.18599096465495
2021-06-10 02:00:00+00:00,22972.8898,0.0,0.0,93.16304612270895
2021-06-10 03:00:00+00:00,21125.5001,0.0,0.0,97.78151672854197
2021-06-11 04:00:00+00:00,15734.7963,0.0,0.0,206.13093996489457
2021-06-11 05:00:00+00:00,14923.695,0.0,0.0,428.6647385002419
2021-06-11 06:00:00+00:00,14360.2701,0.0,0.0,245.76756713091976
2021-06-11 07:00:00+00:00,14079.4544,0.0,0.0,368.0362140649256
2021-06-11 08:00:00+00:00,14080.2224,0.0,0.0,247.59828823962857
2021-06-11 09:00:00+00:00,14422.784300000001,0.0,25.35,453.2433314501844
2021-06-11 10:00:00+00:00,15386.271699999998,2.042064220065935,167.07,544.5549656229626
2021-06-11 11:00:00+00:00,16466.6996,5.259799253814137,436.1,234.7608319985931
2021-06-11 12:00:00+00:00,17217.7998,18.216191695582353,749.63,91.62855179365518
2021-06-11 13:00:00+00:00,17665.5382,31.45808030159214,1057.6,10.077056841969933
2021-06-11 14:00:00+00:00,18065.9846,42.641443789407205,1278.19,2.2375705498242433
2021-06-11 15:00:00+00:00,18518.324500000002,50.8903646256186,1355.55,1.9162718860708414
2021-06-11 16:00:00+00:00,18830.6556,55.36583975090052,1365.04,0.6268586139570722
2021-06-11 17:00:00+00:00,19068.6375,56.26142353302819,1314.91,1.4265071974074293
2021-06-11 18:00:00+00:00,19323.673000000003,53.77366993117185,1134.38,3.8317787894443267
2021-06-11 19:00:00+00:00,19558.322399999997,46.740018164836115,916.52,2.1352493473450744
2021-06-11 20:00:00+00:00,19673.7769,37.76518049122639,716.54,6.453037298603805
2021-06-11 21:00:00+00:00,19697.9355,20.196871612856437,446.69,15.459522519941025
2021-06-11 22:00:00+00:00,19289.5387,13.013582356206886,209.89,48.86263202950274
2021-06-11 23:00:00+00:00,18866.5221,3.1352901311430683,58.87,18.95961154648235
2021-06-12 00:00:00+00:00,18509.9552,0.8251403734099252,2.67,60.1599937481624
2021-06-12 01:00:00+00:00,18108.999599999996,0.0,0.0,61.55795308661007
2021-06-12 02:00:00+00:00,17234.4335,0.0,0.0,57.541329488589554
2021-06-12 03:00:00+00:00,16187.830799999998,0.0,0.0,31.755260734971408
2021-06-12 04:00:00+00:00,15292.0892,0.0,0.0,35.18475589217384
2021-06-12 05:00:00+00:00,14601.4398,0.0,0.0,26.82236197700275
2021-06-12 06:00:00+00:00,14155.4981,0.0,0.0,15.926656993996614
2021-06-12 07:00:00+00:00,13885.041399999998,0.0,0.0,14.51213326887843
2021-06-12 08:00:00+00:00,13766.712799999998,0.0,0.0,11.9981173896375
2021-06-12 09:00:00+00:00,13781.9857,0.0,10.55,14.244835499744411
2021-06-12 10:00:00+00:00,14060.8005,1.5503710376196913,112.29,4.755091163655111
2021-06-12 11:00:00+00:00,14755.728,4.718913432204181,287.46,2.170135811693218
2021-06-12 12:00:00+00:00,15568.827400000002,11.820692147493311,520.19,1.8401930492845104
2021-06-12 13:00:00+00:00,16180.6387,6.285680698255259,763.72,0.29268937491443753
2021-06-12 14:00:00+00:00,16557.512600000002,13.295290717083587,964.53,1.1416524364364815
2021-06-12 15:00:00+00:00,16712.4525,35.88005538899793,1174.9,0.9278795180011418
2021-06-12 16:00:00+00:00,16721.0927,53.11732804493731,1276.13,2.1706025288120516
2021-06-12 17:00:00+00:00,16789.6905,52.49058401096896,1299.37,0.25114578657636943
2021-06-12 18:00:00+00:00,16908.0757,50.06299263243254,1241.94,0.05889102688836156
2021-06-12 19:00:00+00:00,17072.4272,36.7474487455036,1105.41,0.448031670069383
2021-06-12 20:00:00+00:00,17283.6508,22.83807709921238,913.58,1.0820199369131773
2021-06-12 21:00:00+00:00,17625.8494,19.326168105419665,694.94,0.46453933851279
2021-06-12 22:00:00+00:00,17816.723400000003,12.141946789643988,341.17,0.8826469185724141
2021-06-12 23:00:00+00:00,17718.933299999997,3.784384574977035,85.89,5.570801549431907
2021-06-13 00:00:00+00:00,17343.1998,1.3039888834739886,4.55,7.109942847485503
2021-06-13 01:00:00+00:00,17086.450900000003,0.0,0.0,23.406996463333552
2021-06-13 02:00:00+00:00,16296.847700000002,0.0,0.0,48.03920956813295
2021-06-13 03:00:00+00:00,15317.328300000001,0.0,0.0,16.32442281141357
2021-06-13 04:00:00+00:00,14453.7721,0.0,0.0,7.857540467036798
2021-06-13 05:00:00+00:00,13784.207299999998,0.0,0.0,0.9133952144371071
2021-06-13 06:00:00+00:00,13318.333499999999,0.0,0.0,1.4806921054303133
2021-06-13 07:00:00+00:00,13046.7162,0.0,0.0,13.434050026650082
2021-06-13 08:00:00+00:00,12917.6754,0.0,0.0,22.95143065350673
2021-06-13 09:00:00+00:00,12824.0079,0.0,28.63,12.202306634194155
2021-06-13 10:00:00+00:00,12994.856099999999,2.0273565177690918,200.85,19.397440849731744
2021-06-13 11:00:00+00:00,13492.2081,4.084330687999386,565.86,9.542114244633197
2021-06-13 12:00:00+00:00,14249.464800000002,17.83148240089101,1006.18,0.6834718501842422
2021-06-13 13:00:00+00:00,15048.3933,31.543612771665487,1347.82,0.0096740661299267
2021-06-13 14:00:00+00:00,15859.085000000001,42.632621831114164,1534.59,0.2320500165619461
2021-06-13 15:00:00+00:00,16587.959899999998,50.82697311981377,1586.26,1.5180331221326433
2021-06-13 16:00:00+00:00,17235.8412,54.8867426555689,1540.1,0.0020180409725331313
2021-06-13 17:00:00+00:00,17558.156899999998,55.79259667084362,1488.93,1.4980651874680677
2021-06-13 18:00:00+00:00,17889.536200000002,51.10937975413323,1219.76,0.5200834791628043
2021-06-13 19:00:00+00:00,18101.0753,47.514887269773666,1054.23,0.43416254521930536
2021-06-13 20:00:00+00:00,18354.8905,38.58777439934505,919.24,3.070165568946121
2021-06-13 21:00:00+00:00,18814.245899999998,27.03761112447488,598.71,0.7282512506193561
2021-06-13 22:00:00+00:00,18960.961300000003,14.043060397408286,271.29,0.4486208662785751
2021-06-13 23:00:00+00:00,18773.6562,3.365104944420895,63.16,39.7059137093365
2021-06-14 00:00:00+00:00,18611.4595,1.3001101591267767,3.44,47.39851407878018
2021-06-14 01:00:00+00:00,18318.430699999997,0.0,0.0,61.246728072047745
2021-06-14 02:00:00+00:00,17372.6259,0.0,0.0,132.60703270734584
2021-06-14 03:00:00+00:00,16266.3365,0.0,0.0,259.73936973124074
2021-06-14 04:00:00+00:00,15303.9211,0.0,0.0,525.7092737723652
2021-06-14 05:00:00+00:00,14657.0112,0.0,0.0,811.5115217681163
2021-06-14 06:00:00+00:00,14211.126400000001,0.0,0.0,97.49831256009887
2021-06-14 07:00:00+00:00,13970.486400000002,0.0,0.0,70.30866670783132
2021-06-14 08:00:00+00:00,14066.312399999999,0.0,0.0,47.6056579250006
2021-06-14 09:00:00+00:00,14643.0059,0.0,7.81,111.09887964592893
2021-06-14 10:00:00+00:00,15698.461,1.03568881920256,85.61,392.5745387292226
2021-06-14 11:00:00+00:00,16988.7862,4.110117019280542,231.7,112.4124250284213
2021-06-14 12:00:00+00:00,17970.4417,2.9833013089145575,393.32,52.34443470770545
2021-06-14 13:00:00+00:00,18522.0976,8.843900833509649,554.71,124.29516926952658
2021-06-14 14:00:00+00:00,18898.5233,1.7892887348664068,613.3,348.5380609111709
2021-06-14 15:00:00+00:00,19127.5282,1.3101859615051248,657.48,236.32714745089203
2021-06-14 16:00:00+00:00,19107.33,14.157454520644574,713.31,201.03365547023554
2021-06-14 17:00:00+00:00,19103.7152,18.66251805363625,807.66,274.142188555939
2021-06-14 18:00:00+00:00,19040.885700000003,15.40122356779132,865.33,288.14879193054844
2021-06-14 19:00:00+00:00,19099.6188,10.617067237563203,896.15,273.0662656897369
2021-06-14 20:00:00+00:00,19329.735,9.474079998966111,776.58,392.20002183202286
2021-06-14 21:00:00+00:00,19659.02,22.479750801390143,481.17,308.09706891482523
2021-06-14 22:00:00+00:00,19485.9952,10.598066142616325,237.77,109.98685970407773
2021-06-14 23:00:00+00:00,18980.371199999998,3.8880101655522847,73.37,40.93448638458594
2021-06-15 00:00:00+00:00,18635.0332,0.8685762878226788,2.8,174.1109647766887
2021-06-15 01:00:00+00:00,18227.7028,0.0,0.0,115.57669248084129
2021-06-15 02:00:00+00:00,17173.0635,0.0,0.0,157.39457617847984
2021-06-15 03:00:00+00:00,16020.2288,0.0,0.0,210.2290712938091
2021-06-15 04:00:00+00:00,15166.8689,0.0,0.0,149.6128211227795
2021-06-15 05:00:00+00:00,14573.7257,0.0,0.0,177.5272337175945
2021-06-15 06:00:00+00:00,14145.420499999997,0.0,0.0,97.91880523131769
2021-06-15 07:00:00+00:00,13944.487299999999,0.0,0.0,185.09609924771095
2021-06-15 08:00:00+00:00,14035.275999999998,0.0,0.0,179.94231681812238
2021-06-15 09:00:00+00:00,14575.241700000002,0.0,14.54,306.1210904222899
2021-06-15 10:00:00+00:00,15642.377199999999,1.554720379639736,135.2,202.37706055227804
2021-06-15 11:00:00+00:00,16814.776299999998,4.67652856892215,356.33,115.13425784493852
2021-06-15 12:00:00+00:00,17777.2213,5.405696346487712,662.25,154.18056017140034
2021-06-15 13:00:00+00:00,18254.4371,6.520104795754518,973.95,315.16959085906603
2021-06-15 14:00:00+00:00,18726.629,29.271135870490163,1143.7,313.50846293144156
2021-06-15 15:00:00+00:00,19201.716200000003,35.16640039593017,1253.01,486.65679518404147
2021-06-15 16:00:00+00:00,19409.015600000002,25.83857476244346,1351.17,379.59335878339243
2021-06-15 17:00:00+00:00,19771.9705,31.23768941325208,1339.17,457.32006453950385
2021-06-15 18:00:00+00:00,19975.0707,45.066660534549555,1294.87,537.0415800821335
2021-06-15 19:00:00+00:00,20242.1875,38.01357740779324,1180.87,812.2704352984463
2021-06-15 20:00:00+00:00,20567.725499999997,34.63575918983709,936.54,595.3675266088951
2021-06-15 21:00:00+00:00,20727.4105,24.84402802782214,646.05,576.8181903870416
2021-06-15 22:00:00+00:00,20362.102800000004,14.209977306802493,318.5,301.96586701224794
2021-06-15 23:00:00+00:00,19792.3822,4.213043607098403,83.19,231.3103620079326
2021-06-16 00:00:00+00:00,19153.0011,1.10266593070899,4.05,157.09303897443095
2021-06-16 01:00:00+00:00,18647.772499999995,0.0,0.0,184.28626987515597
2021-06-16 02:00:00+00:00,17436.008300000005,0.0,0.0,285.57604464626905
2021-06-16 03:00:00+00:00,16134.512999999999,0.0,0.0,358.2624649151514
2021-06-16 04:00:00+00:00,15037.3773,0.0,0.0,342.5204729759687
2021-06-16 05:00:00+00:00,14296.932800000002,0.0,0.0,318.16928060547
2021-06-16 06:00:00+00:00,13801.711199999998,0.0,0.0,380.6825679565451
2021-06-16 07:00:00+00:00,13500.4752,0.0,0.0,240.66503886749942
2021-06-16 08:00:00+00:00,13496.2946,0.0,0.0,161.5062929112828
2021-06-16 09:00:00+00:00,13906.582800000002,0.0,26.89,128.02888584888274
2021-06-16 10:00:00+00:00,14992.7349,1.9924247753088555,200.9,141.8254363908231
2021-06-16 11:00:00+00:00,16110.839800000002,4.738677667379786,622.99,58.158182542356265
2021-06-16 12:00:00+00:00,16767.3478,18.230383335876933,1141.31,17.447959736062632
2021-06-16 13:00:00+00:00,17135.7012,31.933941134902582,1566.38,26.59108969393593
2021-06-16 14:00:00+00:00,17408.189700000003,43.564236814226305,1774.07,61.60485664581872
2021-06-16 15:00:00+00:00,17637.9868,45.92717999022738,1885.31,148.97425417575926
2021-06-16 16:00:00+00:00,17776.8884,57.05466992999027,1930.56,342.30196830717716
2021-06-16 17:00:00+00:00,18016.5109,57.90755578410024,1914.93,443.6200662550079
2021-06-16 18:00:00+00:00,18203.4964,55.88339228298625,1832.68,415.83114174664325
2021-06-16 19:00:00+00:00,18550.3302,47.93235252369193,1638.54,438.5805532312794
2021-06-16 20:00:00+00:00,19030.7224,37.92969661502922,1295.86,412.57345642037063
2021-06-16 21:00:00+00:00,19370.044,27.386685554586215,842.68,481.0150877948713
2021-06-16 22:00:00+00:00,19301.6974,14.377165048991927,369.89,457.6445542013445
2021-06-16 23:00:00+00:00,18868.4512,3.606406296858773,99.89,508.9416191885017
2021-06-17 00:00:00+00:00,18319.168899999997,1.425420398628619,5.69,385.6091374034005
2021-06-17 01:00:00+00:00,17839.5173,0.0,0.0,361.8328346078103
