Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818
2023-01-03 17:00:00+00:00,1.861134,5.397441,1.317682,4.462946,25.233608,0.664124,20.657735,18.955073,6.261096,9.839330,14.993115,5.101618,33.532875,8.219455,0.346745,1.697881,1.447793,1.313095,3.507264,0.000000,0.587130,1.854461,0.728939,3.730789,22.248878,1.808573,6.335986,0.231516
2023-01-03 18:00:00+00:00,5.170074,2.170964,3.737793,1.269615,10.034008,3.108990,10.429710,0.000000,0.151053,3.097867,0.950335,4.210481,8.249465,2.919046,0.000000,4.915871,2.954734,2.510642,11.738027,1.262475,1.132548,7.779951,3.058093,4.179634,21.066797,8.540960,13.849943,6.376257
2023-01-03 19:00:00+00:00,4.071738,0.013093,2.755716,0.000000,8.454967,2.487772,2.408255,0.000000,1.193635,1.023404,2.365904,0.826197,13.341748,0.185192,0.670141,0.588435,15.069901,0.523160,0.872070,0.054599,0.330461,9.316252,3.661973,2.415022,15.533602,6.602051,16.783365,7.863784
2023-01-03 20:00:00+00:00,3.003707,0.000000,1.973772,0.694011,8.386578,0.000000,7.030184,3.224715,0.348255,1.296928,6.308894,1.065673,29.008078,3.184614,0.240144,0.000000,16.170281,0.000000,0.172491,0.000000,0.200777,11.392994,4.478285,1.375380,13.578105,11.892254,13.403942,6.758042
2023-01-03 21:00:00+00:00,4.049342,1.859869,2.736496,11.356408,41.017074,0.000000,5.313581,6.925949,2.751622,0.248783,11.537775,1.734000,88.726982,2.455433,0.029709,0.000000,12.364122,0.000000,0.335567,0.048187,0.020644,16.848563,6.622725,0.419411,15.143317,14.357928,17.103331,13.210182
2023-01-03 22:00:00+00:00,5.038513,1.274104,3.842088,2.614546,13.740136,0.669155,13.783208,10.776587,4.351469,1.262601,17.582959,3.262994,100.530537,16.710494,1.719037,2.627612,1.314932,1.992225,9.301388,0.656617,0.391582,41.524593,16.322221,1.456916,15.455010,17.078407,24.585607,27.355553
2023-01-03 23:00:00+00:00,3.651314,2.916083,2.540934,11.925954,29.458710,4.400583,0.000000,2.903664,0.036033,0.603123,4.396081,3.437674,68.515035,0.264816,2.841248,8.957774,0.000000,8.352686,17.865547,5.698539,0.434267,5.524897,2.171691,3.387012,12.117710,5.174333,15.206391,1.279766
2023-01-04 00:00:00+00:00,0.308278,2.749440,0.077069,12.819019,21.860851,0.436784,0.000000,3.569347,0.061130,0.043463,7.154516,5.008920,104.258174,0.000000,1.425048,9.192963,0.000000,7.288021,15.676273,4.943732,0.039307,0.517455,0.203398,1.006375,10.698103,1.859112,9.373888,0.176981
2023-01-04 01:00:00+00:00,0.761267,2.281164,0.421415,11.682935,25.538920,1.695642,4.377000,10.304852,4.558832,0.900230,17.089002,10.947221,103.027119,2.245338,0.000000,2.689669,0.000000,0.399693,7.328669,0.060350,0.823139,2.420608,0.951477,4.560001,18.693328,3.037609,8.993419,0.764067
2023-01-04 02:00:00+00:00,0.000000,15.028131,0.000000,21.653154,36.857092,9.475529,10.773903,2.935142,29.674175,11.729079,21.027663,14.098385,107.826042,17.554749,4.947311,15.601116,0.557102,15.293778,23.512794,13.583731,1.208829,6.506752,2.557632,8.440334,14.108371,1.266698,11.475550,1.390898
2023-01-04 03:00:00+00:00,0.263167,11.662892,0.065792,4.261291,19.065666,8.184856,15.991760,0.433655,6.491491,24.596450,0.319648,16.154276,99.442746,32.195039,6.720865,9.849519,0.000000,9.893991,19.190984,9.147957,3.178919,0.049827,0.019586,13.645001,12.333503,0.344657,0.000000,0.230087
2023-01-04 04:00:00+00:00,0.000000,26.320808,0.000000,14.896789,22.842351,0.010055,15.270535,12.462437,38.843750,19.738128,40.568978,12.281723,103.543323,32.365059,4.145236,4.947521,0.000000,7.281281,7.131280,8.289057,0.374718,1.614677,0.634687,0.495276,6.609284,0.268220,6.788862,0.361110
2023-01-04 05:00:00+00:00,0.198422,40.934550,0.216159,24.631209,30.136324,0.103061,12.406976,7.790825,46.849069,9.145766,26.358319,6.165935,54.647103,36.223649,4.017101,2.694074,0.000000,5.476775,4.009646,9.162271,0.000000,0.503387,0.197868,0.000000,12.430158,2.031529,5.071265,0.195764
2023-01-04 06:00:00+00:00,0.000000,45.412280,0.000000,33.514007,33.495797,1.373089,16.452405,2.054494,37.153925,13.243108,9.260115,14.312160,103.852679,19.249474,0.232958,1.243277,0.426288,0.304746,6.141676,0.769216,0.000000,1.015597,0.399205,0.314988,11.739214,7.811443,3.695077,5.139974
2023-01-04 07:00:00+00:00,0.000000,53.858380,0.000000,26.368957,34.853427,1.982014,16.559817,18.455085,42.165325,44.832863,22.973525,16.200000,103.678536,29.003044,9.315152,11.197591,0.229307,16.756831,19.995309,15.812754,0.000000,4.421532,1.737987,0.375702,9.085292,7.031026,2.874454,6.431889
2023-01-04 08:00:00+00:00,0.000000,29.965384,0.000000,43.553912,36.661427,4.174415,14.971043,3.108211,32.518858,19.458668,7.341689,10.102183,109.098375,12.696599,2.248178,1.983341,1.814927,3.710508,6.200548,4.990501,0.519137,0.000000,0.000000,2.533842,6.618208,0.000000,0.216180,0.117511
2023-01-04 09:00:00+00:00,0.000000,23.079066,0.000000,50.067672,50.717478,5.664760,2.752893,7.663880,51.587896,9.452008,24.526611,14.694647,99.560562,9.240120,3.345174,3.923855,0.352457,6.517327,2.620224,4.617847,0.223933,0.000000,0.000000,2.072962,6.535941,0.000000,0.080131,0.000000
2023-01-04 10:00:00+00:00,0.000000,36.366300,0.000000,28.543546,49.874651,5.197774,31.765245,10.971929,70.895988,27.277470,42.992679,15.450215,99.079881,49.352310,1.521919,1.138043,0.462556,2.571010,0.816667,4.078521,0.197397,0.203358,0.079935,2.197232,1.064876,0.002993,0.284528,0.000000
