Time,wind_323596,wind_323608,wind_323693,wind_323751,wind_323784,wind_323825,wind_24204,wind_323617,wind_323625,wind_323626,wind_323690,wind_323706,wind_323713,wind_323820,wind_323822,wind_323604,wind_323605,wind_323606,wind_323614,wind_323696,wind_323719,wind_24146,wind_323574,wind_323611,wind_323609,wind_323673,wind_323753,wind_323790,wind_323818,wind_323821,wind_323839
2024-01-03 12:00:00+00:00,10.382879,36.202972,7.141659,37.581264,32.420989,40.067862,9.459451,56.964614,49.689700,62.673966,17.330418,82.913687,8.984573,66.261863,78.091861,22.701273,30.726990,23.327805,32.199015,78.571817,42.307142,0.987015,35.921766,14.119898,6.397646,29.198904,24.430130,21.294946,31.215780,11.687466,18.299457
2024-01-03 13:00:00+00:00,12.835750,34.123186,10.391314,35.566870,32.234402,36.214489,7.692820,48.833247,28.841699,56.652772,14.459827,56.659629,7.095510,65.109904,64.646673,14.814864,20.597350,21.133494,21.112558,51.184634,26.727983,0.700283,35.895606,14.109615,4.309564,18.658315,11.992044,20.534097,11.628778,11.625316,21.246867
2024-01-03 14:00:00+00:00,19.380466,37.224702,14.538895,45.516058,40.596745,50.864007,6.183928,45.027395,34.286506,56.589910,13.985188,60.402171,7.262127,72.687187,55.927657,12.668356,18.512890,16.389312,18.303248,43.746858,22.514608,0.740875,36.445092,14.325603,3.884357,16.702103,22.297271,17.763316,23.088810,5.008849,8.808171
2024-01-03 15:00:00+00:00,10.739999,30.992515,9.129658,37.526650,31.979909,39.698772,5.834384,32.614744,37.363742,54.273046,12.863074,61.286562,7.306081,60.925744,45.352039,13.208261,16.553082,10.290310,17.676876,37.577335,22.112944,0.900861,54.511843,21.427166,5.890889,11.321716,21.488882,24.929149,21.930420,3.041598,42.399198
2024-01-03 16:00:00+00:00,16.277311,29.317058,10.751315,35.826683,34.214151,37.285711,4.362025,25.860308,28.705621,48.449098,8.077626,57.102306,3.563648,35.597125,31.042957,9.300581,11.871282,6.763361,11.422038,28.312024,14.117488,0.918764,22.957272,9.023897,4.417563,11.207919,18.664974,12.331843,20.362119,5.323902,17.735340
2024-01-03 17:00:00+00:00,14.991300,23.222597,11.245739,24.546486,25.866919,29.155765,6.294896,25.552837,30.047372,38.864503,8.069689,56.350960,3.048378,29.137435,36.878319,13.235527,16.057268,4.228245,17.154392,36.668788,21.419633,0.513098,44.004027,17.296821,4.894863,11.000272,19.234519,19.113996,19.699396,13.206352,15.688535
2024-01-03 18:00:00+00:00,15.895923,24.477961,11.799421,17.895153,22.184872,22.075669,6.553293,22.522221,29.816719,34.287735,5.718689,49.998152,3.003180,45.386227,23.928762,13.367495,14.820525,6.813454,15.962198,36.472600,19.338718,0.889047,76.575126,30.099660,5.515751,7.850795,30.329821,23.179929,50.612513,10.310616,8.762602
2024-01-03 19:00:00+00:00,9.289113,14.353184,6.860756,18.926486,18.710264,21.028536,3.199755,25.922779,25.809188,27.428236,7.695782,40.432608,3.720274,36.580956,22.531768,9.247535,11.465387,2.682163,12.814854,25.551444,16.447225,0.436227,48.097233,18.905752,2.995991,18.294492,23.474307,19.509182,35.780401,10.793438,36.512654
2024-01-03 20:00:00+00:00,8.888777,14.391625,6.230737,21.224466,18.981568,25.087371,3.337795,16.478803,19.310507,17.898873,5.775919,33.854068,2.791584,24.082563,16.710903,12.739941,14.529905,3.607579,16.739192,32.976054,22.247237,0.832338,64.530892,25.365389,3.399962,16.640501,25.495193,32.358205,39.323583,9.714360,31.814590
2024-01-03 21:00:00+00:00,11.987025,12.367467,8.497701,24.370473,16.192924,18.103715,1.952769,12.408230,18.714495,20.147673,5.765794,21.038273,3.048738,20.411699,17.190245,13.941006,14.357579,5.302954,15.464222,36.422407,21.182618,0.294409,66.141777,25.998586,2.017582,14.336913,32.649620,27.268263,37.511435,1.980017,19.194286
2024-01-03 22:00:00+00:00,9.962658,18.898651,7.009784,23.704450,21.793448,28.414579,0.354678,12.981751,26.092034,28.768830,5.139279,42.868010,2.626467,24.753729,12.542332,12.686385,12.088643,3.356685,13.880634,27.779388,19.540666,0.000000,30.683979,12.061062,0.055761,4.042841,15.330039,14.929537,20.221022,2.727213,10.694704
2024-01-03 23:00:00+00:00,17.972096,16.603252,12.941367,32.581008,24.040348,30.309092,0.386512,20.182014,29.543010,29.797411,5.117120,42.150917,3.113546,21.513094,22.255257,13.402526,17.123825,5.423633,17.380983,39.120100,22.962841,0.055242,37.616089,14.785891,0.590469,4.849548,16.341953,14.253716,27.131350,5.607454,18.186644
2024-01-04 00:00:00+00:00,12.970532,26.378209,9.721882,43.073522,33.047592,44.400319,1.373297,14.531049,51.868637,48.717868,3.621980,69.215755,3.822374,38.089113,17.136850,11.389737,15.673217,4.979920,15.676935,40.010413,23.338963,0.183888,47.764051,18.774787,1.326603,5.656579,27.805682,25.162674,27.889522,0.000000,21.485609
2024-01-04 01:00:00+00:00,12.958649,31.138040,9.567471,30.450384,26.412449,34.812429,5.429574,14.510780,27.185533,56.752530,6.969270,54.586662,5.078955,44.993623,26.266346,15.422996,16.960475,9.579925,17.757599,43.052250,26.229131,0.241484,66.276836,26.051674,1.635954,3.747873,37.926526,25.466398,53.297340,0.806697,15.517662
