Time,solar_323811,solar_323691,solar_323752
2021-01-09 21:00:00+00:00,0.23354568085945465,0.4875370705823103,4.014540296341834
2021-01-09 22:00:00+00:00,0.0,0.0,0.0
2021-01-09 23:00:00+00:00,0.0,0.0,0.0
2021-01-10 00:00:00+00:00,0.0,0.0,0.0
2021-01-10 01:00:00+00:00,0.0,0.0,0.0
2021-01-10 02:00:00+00:00,0.0,0.0,0.0
2021-01-10 03:00:00+00:00,0.0,0.0,0.0
2021-01-10 04:00:00+00:00,0.0,0.0,0.0
2021-01-10 05:00:00+00:00,0.0,0.0,0.0
2021-01-10 06:00:00+00:00,0.0,0.0,0.0
2021-01-10 07:00:00+00:00,0.0,0.0,0.0
2021-01-10 08:00:00+00:00,0.0,0.0,0.0
2021-01-10 09:00:00+00:00,0.0,0.0,0.0
2021-01-10 10:00:00+00:00,0.0,0.0,0.0
2021-01-10 11:00:00+00:00,0.0,0.0,0.0
2021-01-10 12:00:00+00:00,0.0,0.0,0.0
2021-01-10 13:00:00+00:00,3.623009286952291,0.7377223313025221,6.632473117420268
2021-01-10 14:00:00+00:00,1.2756520901510615,14.256290896828338,11.404664759868188
2021-01-10 15:00:00+00:00,2.2814736534835203,20.895403311444337,16.15552621373685
2021-01-10 16:00:00+00:00,4.41754917870893,23.830322627196374,18.95272850264845
2021-01-10 17:00:00+00:00,2.6163424546479974,24.706382010269916,19.723733630978337
2021-01-10 18:00:00+00:00,8.037331448527446,23.611640337674388,18.82256953278943
2021-01-10 19:00:00+00:00,2.2971259317304367,20.499443860156468,16.256896071041712
2021-01-10 20:00:00+00:00,1.2964767859847692,15.23995234599093,12.120161801094163
2021-01-10 21:00:00+00:00,2.907158552234097,6.55344576986395,5.209134099328818
2021-01-10 22:00:00+00:00,0.0,0.0,0.0
2021-01-10 23:00:00+00:00,0.0,0.0,0.0
2021-01-11 00:00:00+00:00,0.0,0.0,0.0
2021-01-11 01:00:00+00:00,0.0,0.0,0.0
2021-01-11 02:00:00+00:00,0.0,0.0,0.0
2021-01-11 03:00:00+00:00,0.0,0.0,0.0
2021-01-11 04:00:00+00:00,0.0,0.0,0.0
2021-01-11 05:00:00+00:00,0.0,0.0,0.0
2021-01-11 06:00:00+00:00,0.0,0.0,0.0
2021-01-11 07:00:00+00:00,0.0,0.0,0.0
2021-01-11 08:00:00+00:00,0.0,0.0,0.0
2021-01-11 09:00:00+00:00,0.0,0.0,0.0
2021-01-11 10:00:00+00:00,0.0,0.0,0.0
2021-01-11 11:00:00+00:00,0.0,0.0,0.0
2021-01-11 12:00:00+00:00,0.0,0.0,0.0
2021-01-11 13:00:00+00:00,0.26622108397008304,0.6146005804677167,0.43724401354082176
2021-01-11 14:00:00+00:00,0.6569219927401345,10.793434014939066,6.423210647724584
2021-01-11 15:00:00+00:00,1.8849121294573647,2.561577872675118,1.739381370375061
2021-01-11 16:00:00+00:00,9.280942247406601,4.383022050987067,3.318939987192854
2021-01-11 17:00:00+00:00,1.2348538716205506,0.8176253211101229,0.7397843455360938
2021-01-11 18:00:00+00:00,0.2612040095648817,0.6695256254023838,0.6095914534000305
2021-01-11 19:00:00+00:00,0.36699264917712643,0.6459928097907234,0.4448851747369818
2021-01-11 20:00:00+00:00,0.27602486032045703,0.8164173255091176,0.4374853911758732
2021-01-11 21:00:00+00:00,0.015468997650724308,0.13700051436732474,0.23222612749961927
2021-01-11 22:00:00+00:00,0.0,0.0,0.0
2021-01-11 23:00:00+00:00,0.0,0.0,0.0
2021-01-12 00:00:00+00:00,0.0,0.0,0.0
2021-01-12 01:00:00+00:00,0.0,0.0,0.0
2021-01-12 02:00:00+00:00,0.0,0.0,0.0
2021-01-12 03:00:00+00:00,0.0,0.0,0.0
2021-01-12 04:00:00+00:00,0.0,0.0,0.0
2021-01-12 05:00:00+00:00,0.0,0.0,0.0
2021-01-12 06:00:00+00:00,0.0,0.0,0.0
2021-01-12 07:00:00+00:00,0.0,0.0,0.0
2021-01-12 08:00:00+00:00,0.0,0.0,0.0
2021-01-12 09:00:00+00:00,0.0,0.0,0.0
2021-01-12 10:00:00+00:00,0.0,0.0,0.0
2021-01-12 11:00:00+00:00,0.0,0.0,0.0
2021-01-12 12:00:00+00:00,0.0,0.0,0.0
2021-01-12 13:00:00+00:00,0.9186547998119029,8.415274639735209,5.086458637008998
2021-01-12 14:00:00+00:00,2.8720628969930435,16.015407286839086,12.543713728044816
2021-01-12 15:00:00+00:00,6.8579846289918045,20.965768700448244,16.37480173219023
2021-01-12 16:00:00+00:00,11.533198353279523,23.75082694008699,17.94506075889356
2021-01-12 17:00:00+00:00,3.39319386959195,24.776677665101406,19.547089963951542
2021-01-12 18:00:00+00:00,2.048655943191618,23.399353505035528,18.344279423069526
2021-01-12 19:00:00+00:00,6.599738948086622,20.3513544055325,16.173497334509328
2021-01-12 20:00:00+00:00,1.0061757976328052,15.115891644472477,12.019824433795213
2021-01-12 21:00:00+00:00,1.757526038115139,6.3339855473604585,5.023383733884867
2021-01-12 22:00:00+00:00,0.0,0.0,0.0
2021-01-12 23:00:00+00:00,0.0,0.0,0.0
2021-01-13 00:00:00+00:00,0.0,0.0,0.0
2021-01-13 01:00:00+00:00,0.0,0.0,0.0
